server_count,avg_cpu_util,storage_tb,downtime_tolerance,compliance_level,growth_rate,budget_sensitivity,strategy
216,74,45.55913501992759,21.119102635049124,3,2,3,Hybrid
334,17,74.363213466618,6.253194454640256,3,0,1,Lift-and-Shift
441,23,29.775399418222506,4.217836394147145,2,4,1,Lift-and-Shift
203,69,67.24590561730272,8.700042105824675,2,34,2,Cloud-Native
60,20,18.847062591061245,3.046185795667156,2,27,1,Hybrid
210,52,7.382681499505046,8.546953267725543,3,31,1,Hybrid
364,70,12.318317007713995,11.182598176595828,3,9,2,Hybrid
79,37,32.698475303146616,1.2360964694138779,3,24,1,Hybrid
484,56,79.16635378137873,23.496179358103323,1,3,1,Hybrid
449,12,95.31185593532787,16.566278848339827,2,16,3,Lift-and-Shift
95,20,15.03205148023848,6.936774961792746,1,19,3,Cloud-Native
236,63,52.953016357096914,16.236643392497484,2,11,1,Hybrid
52,64,34.85989564190217,18.199637189338112,1,12,2,Hybrid
487,63,48.68090024645955,13.08439783519146,1,27,2,Cloud-Native
472,83,39.524658743132306,0.7333904592793306,3,12,1,Hybrid
375,84,62.03472504255999,8.107715506892493,3,20,1,Hybrid
82,68,93.44812053889909,12.2369732060364,2,7,3,Hybrid
213,43,52.548478122847655,0.5864069441229639,2,8,3,Hybrid
235,84,10.647159394712084,5.637635141790859,1,26,3,Cloud-Native
284,31,60.49339259697571,5.579226200878698,1,12,3,Lift-and-Shift
300,11,37.655385096104105,9.049169658724178,2,19,3,Lift-and-Shift
424,25,70.23239746253144,15.7494244164052,2,26,2,Cloud-Native
185,55,82.99040017801698,10.507456099945982,2,7,1,Hybrid
239,64,37.939027156774856,13.489708945005814,1,34,2,Cloud-Native
200,46,84.6640692524683,16.680940419335837,2,40,2,Cloud-Native
364,89,93.85225182465034,21.788245030786364,1,5,1,Hybrid
50,12,62.00977678833289,10.165072109076153,2,39,3,Cloud-Native
56,66,50.832790483103125,19.437960157297066,3,18,2,Hybrid
113,38,77.91114502406386,13.462315939034342,1,12,2,Hybrid
491,25,35.710754638865545,19.153153594431945,2,26,3,Cloud-Native
365,60,1.7529083641027148,9.304129323971324,1,32,2,Cloud-Native
142,43,31.432271950020883,21.71281700719705,2,15,1,Hybrid
465,63,4.2347864623179765,1.1168002009713691,2,33,3,Cloud-Native
312,50,34.17390387408929,23.040273934203423,2,15,3,Hybrid
205,34,62.01052377223224,9.742966957173664,1,36,2,Cloud-Native
70,59,97.75820782842604,4.582355864147073,2,33,1,Hybrid
228,39,10.858214469942897,19.327541395789098,3,7,3,Lift-and-Shift
300,60,84.4600419361518,15.241981968593866,2,35,1,Hybrid
490,51,21.17249509120127,2.691737063993105,2,0,3,Hybrid
399,85,16.15181262607883,15.025341601133597,3,5,3,Hybrid
200,13,74.49162277342936,3.5678783551620947,2,40,3,Cloud-Native
403,55,19.46896195957412,15.834283911443256,1,19,1,Hybrid
279,41,72.90494945811379,19.466788809538873,2,16,3,Hybrid
31,45,9.213373560924927,3.878583947157809,1,40,3,Cloud-Native
448,23,11.982220392328824,22.289177097406384,1,6,1,Lift-and-Shift
149,43,89.565874069051,2.6802628138546893,2,23,1,Hybrid
205,22,49.61265878937172,1.0159887576327498,1,31,3,Cloud-Native
44,36,69.04630466230813,9.318477682085838,2,40,2,Cloud-Native
418,30,18.800837148552706,0.7382968532703591,1,36,3,Cloud-Native
315,14,12.603506815550256,8.5560456205374,2,30,3,Cloud-Native
312,79,1.496440929773729,12.761091060413982,2,7,1,Hybrid
315,13,54.05946357757433,12.672880660936242,1,13,2,Lift-and-Shift
63,37,3.9202642249050212,3.756277979645028,1,8,2,Hybrid
145,71,20.724515723956422,2.661291306398841,3,35,3,Cloud-Native
155,69,74.77425114879132,12.151340076680903,3,25,1,Hybrid
133,32,20.58976791812992,20.381840775548664,3,17,2,Hybrid
57,84,79.52216997652081,14.308103858100255,1,13,3,Hybrid
254,65,88.40287601329099,10.457827061517163,3,17,2,Hybrid
323,23,61.12226936162664,10.588854929010854,3,22,2,Lift-and-Shift
464,90,82.11482729287712,11.060979525971058,1,32,2,Cloud-Native
305,62,30.053881077351623,19.927130837853433,3,33,2,Cloud-Native
208,13,12.350345327038452,19.512450971327777,2,11,2,Lift-and-Shift
130,19,22.30323228268702,9.234016930618587,1,20,1,Hybrid
9,50,69.14094898908735,17.34486161342584,1,29,3,Cloud-Native
412,51,89.97565341764856,13.698553711597068,2,18,3,Hybrid
113,77,22.52887854120954,13.682529460893115,3,38,3,Cloud-Native
43,83,89.37373799071268,10.411128308848292,2,20,2,Hybrid
106,35,5.916314501090295,12.107455169545842,1,17,2,Hybrid
66,25,45.8257254730376,14.633620963853273,3,24,1,Hybrid
300,12,29.218654504163506,15.626165299919862,3,0,2,Lift-and-Shift
150,26,84.32264351635054,9.96605356313059,3,33,1,Hybrid
177,12,7.875957351322783,2.735315717767775,2,19,2,Hybrid
167,54,40.63408991617674,13.57657973247331,2,31,3,Cloud-Native
29,60,30.545937619725134,23.623220698406328,2,7,2,Hybrid
485,89,11.171617484834261,5.76433739158589,1,8,1,Hybrid
170,65,23.407784371442748,2.568392921181414,3,23,3,Hybrid
7,16,26.70908141470413,18.946184832694307,1,3,2,Hybrid
43,43,33.603568450393055,14.899639875466033,2,17,3,Hybrid
92,27,58.76186721480401,3.3176833612306744,2,9,3,Hybrid
459,62,64.0534610467493,16.2035283921344,3,33,1,Hybrid
300,71,66.46562857568472,23.444212139343676,2,30,1,Hybrid
52,43,76.85399627929317,17.21746234555293,2,35,1,Hybrid
342,36,69.80154144558054,2.2658934581017665,2,3,1,Hybrid
11,37,47.34688869143004,9.548915225387063,2,6,2,Hybrid
111,85,76.39865070012821,12.57729195187824,2,19,3,Hybrid
237,29,84.93289092143348,2.983021166041074,1,14,2,Lift-and-Shift
202,67,86.91801991632079,12.56640500032147,2,12,1,Hybrid
147,64,17.25543617412696,7.7179493260392755,3,6,1,Hybrid
241,23,74.7575733282396,6.153217843844118,2,11,2,Lift-and-Shift
19,70,66.52666488705319,11.137061527155229,2,7,3,Hybrid
48,55,43.71589003499252,4.039571086524486,3,27,3,Cloud-Native
175,16,44.692719153957796,9.189845869679736,1,24,3,Cloud-Native
480,64,20.199231021900346,4.952066391432764,1,38,2,Cloud-Native
276,87,49.86800649272819,10.688785531117297,3,3,3,Hybrid
132,24,22.73839669230284,1.7487376185795191,1,36,2,Cloud-Native
127,18,53.68104075642054,6.97329772131091,3,25,2,Hybrid
206,22,22.768941474396822,19.865613443172723,3,17,2,Lift-and-Shift
110,31,78.78703749294559,8.669378161185469,2,38,2,Cloud-Native
380,10,10.330014104565997,12.326143583900386,3,39,2,Cloud-Native
383,49,85.40382999003013,16.666494128164334,1,20,3,Cloud-Native
40,31,19.547096788014283,21.646926713716862,1,0,3,Hybrid
247,64,34.07136083440377,4.671603723598383,2,4,1,Hybrid
352,11,59.80651036547288,23.28422597523785,3,0,2,Lift-and-Shift
452,41,47.78425621114086,1.5616482104716547,1,36,3,Cloud-Native
153,39,53.00164924421534,4.431661331968926,1,6,1,Hybrid
160,52,45.809018899318,17.768152596379476,3,16,3,Hybrid
254,42,37.06464385551456,0.8186847638496211,2,19,3,Hybrid
175,76,77.67810325868253,20.638469773013156,3,30,1,Hybrid
143,76,73.09333873048597,0.9870910307441559,2,14,3,Hybrid
77,55,50.28539091393025,6.242643416473482,3,27,2,Cloud-Native
110,21,20.19036913025437,22.938138566000678,3,6,2,Hybrid
454,90,68.20135104616526,21.63170248598736,2,33,1,Hybrid
140,54,88.91149537852682,9.689116301722631,2,17,2,Hybrid
102,15,58.372166361568084,16.993137419722594,3,7,2,Hybrid
412,68,57.099580622070654,19.12435079082848,2,18,1,Hybrid
9,73,92.79607002338129,3.957580588448497,3,9,3,Hybrid
499,47,62.75571821820694,16.111527545908544,2,31,2,Cloud-Native
38,47,2.5436475644406675,1.4623977065618674,2,37,1,Hybrid
32,72,31.276328574895363,10.61258647052947,3,0,1,Lift-and-Shift
133,27,35.671605318736184,7.15674011747306,3,35,1,Hybrid
493,21,71.60651282069252,3.8521400235890217,3,12,2,Lift-and-Shift
304,20,29.789400567612937,1.2552122072851462,2,15,3,Lift-and-Shift
331,59,42.83376547330801,23.222310153751273,1,16,2,Hybrid
310,49,18.15689495076875,10.741682361473853,2,37,1,Hybrid
354,35,25.752024095009148,10.283339139265333,1,19,2,Lift-and-Shift
48,48,57.099843917673425,15.265492441781817,3,11,2,Hybrid
405,65,10.50818758251054,12.874427813177416,3,20,3,Hybrid
483,55,47.36950855750732,10.550225518375523,2,26,2,Cloud-Native
19,81,3.6157899110889606,18.51908801787784,1,8,3,Hybrid
469,48,78.87657569365143,14.137576833641972,2,8,3,Hybrid
283,82,87.90271828354132,1.7580966074047717,2,8,2,Hybrid
348,10,46.8179739634739,18.43039466858212,3,29,1,Lift-and-Shift
48,17,27.747309633787967,23.67507778683438,1,21,3,Cloud-Native
54,47,56.978896615395854,16.72893320609427,1,7,3,Hybrid
304,75,74.19697881473739,1.7459762616973924,1,33,1,Hybrid
292,73,14.503872268876533,21.53373001797868,3,9,2,Hybrid
326,49,72.19506215994583,22.508483399835182,2,39,3,Cloud-Native
107,24,7.647064127054323,4.0960190012237465,1,33,1,Hybrid
131,36,11.257095455381998,1.0794250225206579,3,28,2,Hybrid
33,25,30.69245206602794,11.867408898423331,1,15,3,Hybrid
138,88,68.4507242550988,20.693876363089263,3,7,2,Hybrid
79,12,19.2959774436573,19.735927361980558,3,15,1,Hybrid
266,79,20.83475302263857,11.790961923568327,2,6,3,Hybrid
257,57,67.10226628365332,9.692946680387767,3,6,2,Hybrid
218,64,15.668486474224142,7.160422174196194,1,36,2,Cloud-Native
10,84,30.973395417438965,15.660061212516759,3,39,2,Cloud-Native
26,55,96.31685599529034,11.495817026026309,3,29,2,Cloud-Native
9,30,36.41701861890553,20.61222993756846,3,13,2,Hybrid
467,77,39.67180825614534,1.9749956175735335,3,9,2,Hybrid
340,82,34.58981660372534,17.306784828592846,1,17,3,Cloud-Native
160,60,7.7528008349228035,20.22414907187707,2,24,2,Hybrid
315,33,58.02785649256049,22.294187768653295,3,33,2,Cloud-Native
71,51,59.296357874306025,14.147030891330818,3,39,2,Cloud-Native
39,15,3.9226625736883727,17.72262128621878,1,6,3,Hybrid
59,73,93.48915698567707,11.695705653026666,1,15,1,Hybrid
465,32,73.0881527986736,9.525961378675891,2,4,1,Lift-and-Shift
318,42,12.33290449309653,20.39984354096257,1,28,2,Cloud-Native
315,90,84.2272561633325,22.20344486900106,2,6,3,Hybrid
235,58,14.188447534279637,15.478800680367812,3,12,1,Hybrid
134,72,44.31397055242994,7.223099315905336,1,10,2,Hybrid
421,77,81.05854957707537,5.018951598714515,3,1,3,Hybrid
496,22,21.150421405514177,19.53520791085974,1,23,2,Lift-and-Shift
295,79,86.5846246192198,8.506715829332562,3,33,2,Cloud-Native
102,36,57.46663686580954,11.632722446843843,2,22,3,Hybrid
465,81,85.48873837031036,19.337503404007368,2,27,3,Cloud-Native
197,19,57.346089860321854,3.4890210210241572,3,19,1,Hybrid
65,73,23.826777049127376,14.63500525208297,2,1,1,Hybrid
425,47,92.30505958189593,6.40747340898976,3,22,1,Hybrid
451,30,96.84336696206653,2.2572623868209067,3,15,3,Lift-and-Shift
482,88,50.50465379589567,9.881661989079083,1,34,3,Cloud-Native
461,24,58.69447866549261,22.51778181686026,2,1,1,Lift-and-Shift
178,63,26.82722940184633,8.361719268326897,1,8,1,Hybrid
285,52,92.4932519642795,16.088398992564596,1,15,2,Hybrid
42,82,90.52806268923109,17.022634514589466,1,22,1,Lift-and-Shift
491,63,60.21661524615921,14.89216729134354,1,35,2,Cloud-Native
489,26,27.780332242024294,1.4809129606592548,1,31,3,Cloud-Native
120,54,43.720040748131765,7.630331261949486,1,1,1,Hybrid
18,35,53.88440025006049,20.716920080897413,3,1,3,Hybrid
251,16,39.32535420956067,9.36485355230311,1,27,3,Cloud-Native
223,80,14.63927258135927,10.791892083531804,3,23,2,Hybrid
104,53,44.21595818466537,1.86117890549451,1,5,3,Hybrid
10,39,41.89348289370606,18.185372996150555,3,36,1,Lift-and-Shift
415,11,87.45232514487846,6.373176418964673,1,4,1,Lift-and-Shift
69,66,18.878754302687955,1.5274065612402423,2,38,3,Cloud-Native
460,41,99.81079209557815,3.548331743060873,2,30,3,Cloud-Native
67,19,8.561409181130568,22.55169834774498,1,31,3,Cloud-Native
381,55,89.86637737300235,20.680863698398703,2,19,2,Hybrid
404,80,29.97565799972506,15.860630961051852,3,17,2,Hybrid
362,79,50.84109485397814,1.7689420517231,2,39,2,Cloud-Native
148,20,21.151938574708037,3.722589982848582,3,14,2,Hybrid
384,80,21.866193556428378,9.251164648945648,1,2,1,Hybrid
362,66,65.34090055268261,11.163430157278155,1,1,2,Hybrid
433,14,27.759558674087856,14.323643688322242,2,5,1,Lift-and-Shift
147,88,39.0096897262364,0.9429392276343775,2,24,2,Hybrid
27,38,21.367281947682574,4.834029726745587,2,34,1,Hybrid
343,49,4.099303846160821,18.4304133107767,1,38,2,Cloud-Native
477,43,81.21412498189895,14.38752772725215,1,21,3,Cloud-Native
429,89,43.97352500787739,10.547405946190638,3,3,1,Hybrid
288,59,95.29488577252927,22.413108355792488,2,34,2,Cloud-Native
222,83,72.20279935197533,18.571790242153792,2,10,2,Hybrid
244,40,14.055398574944935,0.8568102203045246,3,17,1,Hybrid
132,79,30.286666850862666,13.920441856780112,1,39,2,Cloud-Native
190,44,66.26376440972696,18.887017759280138,3,0,1,Hybrid
162,82,66.41687112136147,20.145995212466733,1,28,2,Cloud-Native
13,66,1.8781994966977131,1.3695884249978438,2,30,3,Cloud-Native
437,81,22.566407497618176,1.8767436453692783,1,17,3,Cloud-Native
287,50,95.37603538736927,10.850328629653095,2,17,2,Hybrid
449,73,13.59502552833015,15.312947192047833,1,39,3,Cloud-Native
30,39,12.330209730606393,1.4047917860001609,3,32,2,Hybrid
301,50,5.153603105152873,17.357905874825136,1,16,2,Hybrid
13,55,54.503694095563965,1.5512270712375826,1,22,1,Hybrid
44,74,44.93745572272743,12.509334659726024,1,13,2,Hybrid
297,57,83.08464744274765,16.5038821568734,1,27,2,Cloud-Native
78,13,33.32751362837632,19.02186485355156,2,26,3,Cloud-Native
196,70,94.30547551346285,7.410481353216132,1,10,2,Hybrid
27,47,93.10054293167786,21.92900749961916,1,6,3,Hybrid
113,50,51.568818106211936,18.850533153399976,3,37,3,Cloud-Native
181,37,38.50512957753203,14.19312677358157,3,9,2,Hybrid
395,20,95.56275556723648,23.027691427504045,1,36,3,Cloud-Native
299,90,55.27506999419013,10.32488276932935,3,7,3,Hybrid
413,16,61.103099009100994,15.991147338036669,3,28,2,Cloud-Native
142,34,83.76488510481364,7.387034758255881,1,21,1,Hybrid
414,56,23.85817951058072,7.898184840250197,1,15,2,Hybrid
380,62,36.82623482413081,8.771638320168424,3,4,2,Hybrid
339,71,60.91663977358216,11.05074850453546,2,14,3,Hybrid
428,26,92.64597785639744,6.2561823557804095,2,37,3,Cloud-Native
75,87,26.767616404516534,7.241801955006548,2,7,1,Hybrid
214,63,50.99756786481683,3.987366512688071,2,40,1,Hybrid
465,33,87.76416400039825,0.8645379127496255,1,26,2,Cloud-Native
396,80,71.42680557133549,11.541716314532374,1,8,1,Hybrid
431,65,3.369214909632577,4.422987481679296,1,8,3,Hybrid
448,77,91.94367732423021,21.750119227360404,2,8,2,Hybrid
361,81,24.902055818485966,7.394709455201005,2,21,3,Hybrid
316,88,11.669407355928985,17.471220236741644,1,22,2,Hybrid
471,62,63.45236774925602,17.906390768423005,2,18,2,Hybrid
363,27,73.61087035508176,17.50712544098466,3,32,1,Lift-and-Shift
82,10,59.76177538716629,9.192036854750041,3,29,2,Cloud-Native
169,66,18.495503949806476,17.479529863744233,2,6,1,Hybrid
157,73,34.77060389355202,13.757086449603918,3,37,3,Cloud-Native
437,64,29.24046283183401,9.525592040170652,1,9,1,Hybrid
421,36,43.62322758432002,7.039021331934173,3,20,1,Lift-and-Shift
182,46,17.393661184136246,7.2643143157321175,2,28,1,Hybrid
458,31,29.55940328524472,22.065787040416758,3,6,1,Lift-and-Shift
346,45,14.959309387964197,5.36081313323856,3,10,1,Hybrid
311,15,96.02581360320598,13.185999122567654,1,0,2,Lift-and-Shift
431,13,37.58451531910116,7.123181779924331,3,27,3,Cloud-Native
232,76,13.49169159138756,11.165460369967871,1,7,2,Hybrid
460,65,49.83229946376828,2.541299997387934,1,17,3,Cloud-Native
347,24,96.87551784529086,19.385565413967342,3,14,3,Lift-and-Shift
43,51,16.515991920225,8.380423355762204,2,40,3,Cloud-Native
267,19,70.97417035032674,7.898033238711982,1,27,1,Lift-and-Shift
482,76,32.43519267327687,20.27362945763023,3,40,1,Hybrid
490,90,1.7890882368792531,3.716554807715632,2,14,3,Hybrid
105,43,47.54142553353218,11.8859185399556,1,31,2,Cloud-Native
72,35,63.84249972336389,2.5847251478178035,3,13,1,Hybrid
227,18,49.578424038112004,14.863603904104632,3,11,1,Lift-and-Shift
219,43,61.72444399184534,15.329120026689957,1,40,2,Cloud-Native
252,77,66.03715568392863,4.731511862057498,2,14,2,Hybrid
347,72,49.53197559623324,15.3056462087999,3,22,3,Hybrid
251,47,10.556790073768216,3.14063439614024,2,26,2,Cloud-Native
171,41,66.57940079317736,3.2217507261080227,2,20,3,Hybrid
63,54,69.99988949604959,17.063241824577446,2,31,3,Cloud-Native
215,40,3.8672921791828605,6.796210839792743,1,26,1,Hybrid
292,51,26.898920035540428,7.964031418143833,2,28,2,Cloud-Native
209,43,91.32450428164529,6.805454991082673,3,14,2,Hybrid
330,15,31.542554306358078,10.130571262544288,3,10,3,Lift-and-Shift
110,90,11.921246430575104,23.254009901826404,3,21,1,Hybrid
314,79,2.972071745079581,17.472374942125867,2,5,3,Hybrid
175,55,76.91736300911964,13.493013475026356,3,3,3,Hybrid
112,56,54.011793610792914,23.65260647378365,3,25,3,Hybrid
122,47,80.32725407912591,21.90036383484437,2,26,1,Hybrid
288,41,94.0613658230785,1.347761853552059,1,33,1,Hybrid
261,60,79.3430026993535,1.493701444478476,2,19,1,Hybrid
122,90,77.46875183372894,6.311755361361677,2,7,2,Hybrid
340,61,13.988125756467076,17.902354807411196,2,5,1,Hybrid
42,74,72.48917408023352,18.41607081679264,2,1,1,Lift-and-Shift
385,79,60.88231424226226,4.0684175882159295,3,37,2,Cloud-Native
104,87,86.07100289245531,18.94213630711718,2,32,3,Cloud-Native
16,48,28.130924257871943,5.262667289692622,2,36,2,Cloud-Native
197,47,43.523922437527595,5.722944495989596,2,35,2,Cloud-Native
252,46,90.85890995401938,13.030291735417746,1,24,1,Hybrid
259,60,95.19428101853302,18.423458999728137,3,6,2,Hybrid
119,83,97.54386890280466,9.837692529882013,1,28,2,Cloud-Native
249,82,11.78589670836208,7.799330769570423,1,40,1,Hybrid
53,81,17.75631555587425,20.82345128908151,2,37,1,Hybrid
47,28,40.9163122105029,20.194654309210136,3,36,1,Lift-and-Shift
35,73,25.950361048981538,7.819191496089185,2,9,1,Hybrid
169,82,60.27427894060979,20.97855602674884,2,13,3,Hybrid
411,72,55.01328481347659,7.855880134162821,3,15,2,Hybrid
241,71,51.92868044917223,20.678343388308562,3,5,1,Hybrid
222,19,38.19291899055961,18.286837587655903,1,33,3,Cloud-Native
67,31,20.539393568951816,20.939105572849755,1,2,2,Hybrid
258,31,62.99032625937617,12.827843736477526,1,35,2,Cloud-Native
209,11,30.378351298278155,10.73376595899456,2,17,3,Lift-and-Shift
170,88,89.06496423327586,13.74954400420328,1,9,2,Hybrid
272,36,80.47855909754323,22.87189103506623,2,33,3,Cloud-Native
133,70,46.825136429452115,22.500758720630134,3,8,1,Hybrid
273,70,1.972297448300673,10.283119162260038,1,30,1,Hybrid
7,49,70.44499857410615,5.182789503112894,1,34,2,Cloud-Native
174,22,7.049671127440805,11.514311413986084,1,4,2,Hybrid
330,81,88.45097523463458,8.606499975750678,1,12,2,Hybrid
150,64,58.86237012001118,7.685132534287554,3,25,2,Hybrid
292,79,64.51833610443316,5.260820625876551,3,9,1,Hybrid
379,37,28.71856781582683,6.679034000232848,1,8,3,Lift-and-Shift
305,59,33.685858808382704,18.64149904292006,3,38,2,Cloud-Native
499,88,67.18119443963278,11.625060691823867,1,0,1,Hybrid
115,21,93.02516435483119,14.950706816781713,1,10,2,Hybrid
452,10,33.010449712730605,21.554903539205256,1,8,3,Lift-and-Shift
418,66,43.115168085838704,11.584693325211106,2,32,1,Hybrid
128,81,39.9314194347981,18.687111128568286,3,30,2,Cloud-Native
164,76,32.38022051407296,2.3376920428664354,3,13,1,Hybrid
489,45,71.42342010993895,20.237088436448694,3,28,2,Cloud-Native
360,42,68.85139092731282,13.61076948899336,2,22,1,Hybrid
17,56,85.68185900257163,18.612502405389538,2,27,1,Lift-and-Shift
320,81,87.7531888022431,22.134245593667536,1,24,2,Hybrid
96,11,20.38777245406788,8.983297373064316,1,0,3,Hybrid
163,52,10.316739918239673,9.16838452235957,2,32,1,Hybrid
315,44,4.319290929098373,6.961358324284407,2,25,1,Hybrid
361,42,28.143209233148177,1.84483450890933,3,1,3,Hybrid
479,70,99.7259261619082,15.357641944142406,2,11,2,Hybrid
388,79,80.93563784871131,1.3975494517687375,1,39,3,Cloud-Native
83,32,87.22040891083604,3.593732837188084,2,7,1,Hybrid
232,17,32.10941867269628,20.660422155901504,2,12,3,Lift-and-Shift
319,12,33.93383378453611,16.291786677639227,2,10,3,Lift-and-Shift
374,56,52.1177045062404,22.602811296400727,2,26,3,Cloud-Native
347,17,7.430535168208571,19.888617268878125,3,9,3,Lift-and-Shift
141,20,18.08593775999909,1.5459480917069919,3,12,3,Hybrid
263,62,18.123853138794527,18.050468063279347,1,19,2,Hybrid
292,54,12.653742580144073,11.45692855754548,3,5,3,Hybrid
481,69,9.7280334123217,22.07326066962034,1,5,1,Hybrid
